Locality,Unit,Sample,Type,Composition,Zircon,CA Temp,CA Duration (hrs),Notes,age68,2s_68,638 Rel. Unc (permille),76 Age (Ma),76 Age_unc (Ma),76 Rel. Unc (permille),Age_synth (Ma),Unc_synth (permille),U (ppm),Th/U,Pb* (pg),Pbc (pg),Pb*/Pbc,U (ng),U (pg),Lab,YearÊ,Reference,DOI,StudyID,1000,Unnamed: 30,Unnamed: 31,NormalizedAge
Batu Hijau,Oldtonalite,1,Porphyry,Tonalite,1_z6,180,Dec.15,,3.775,0.024,6.36,,,,3.775,6.357615894,,0.53,0.34,0.29,1.18,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.15853658536585244
Batu Hijau,Oldtonalite,1,Porphyry,Tonalite,1_z12.2,180,Dec.15,,3.787,0.024,6.34,,,,3.787,6.337470293,,0.47,0.38,0.32,1.17,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.20731707317073053
Batu Hijau,Oldtonalite,1,Porphyry,Tonalite,1_z21,180,Dec.15,,3.852,0.029,7.53,,,,3.852,7.528556594,,0.49,1.13,1.2,0.94,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.4715447154471531
Batu Hijau,Oldtonalite,1,Porphyry,Tonalite,1_z5,180,Dec.15,,3.861,0.053,13.73,,,,3.861,13.72701373,,0.53,0.24,0.26,0.9,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.508130081300813
Batu Hijau,Oldtonalite,1,Porphyry,Tonalite,1_z4.2,180,Dec.15,,3.881,0.076,19.58,,,,3.881,19.58258181,,0.6,0.08,0.2,0.41,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.5894308943089414
Batu Hijau,Oldtonalite,1,Porphyry,Tonalite,1_z12,180,Dec.15,,3.891,0.037,9.51,,,,3.891,9.509123619,,0.6,0.11,0.13,0.91,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.6300813008130074
Batu Hijau,Oldtonalite,1,Porphyry,Tonalite,1_z14,180,Dec.15,,3.947,0.03,7.6,,,,3.947,7.6007094,,0.34,0.23,0.24,0.95,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.8577235772357718
Batu Hijau,Oldtonalite,1,Porphyry,Tonalite,1_z8,180,Dec.15,,3.949,0.027,6.84,,,,3.949,6.837173968,,0.49,0.48,0.36,1.33,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.8658536585365839
Batu Hijau,Oldtonalite,1,Porphyry,Tonalite,1_z4,180,Dec.15,,3.981,0.021,5.28,,,,3.981,5.275056518,,0.54,0.47,0.3,1.56,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.9959349593495921
Batu Hijau,Oldtonalite,1,Porphyry,Tonalite,1_z03,180,Dec.15,,3.982,0.016,4.02,,,,3.982,4.018081366,,0.46,0.56,0.23,2.4,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,1.0
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z24,190,12,,7.08,0.005,0.71,,,,7.08,0.706214689,,0.19,7.07,0.93,7.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.0
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z2,190,12,,7.085,0.006,0.85,,,,7.085,0.846859562,,0.11,33.43,1.46,22.9,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.006053268765133046
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z8,190,12,,7.172,0.014,1.95,,,,7.172,1.952035694,,0.31,3.02,1.68,1.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.11138014527844997
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z23,190,12,,7.212,0.014,1.94,,,,7.212,1.941209096,,0.3,1.91,0.87,2.2,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.1598062953995154
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z18,190,12,,7.284,0.011,1.51,,,,7.284,1.510159253,,0.33,2.16,0.72,3.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.24697336561743322
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z29,190,12,,7.299,0.011,1.51,,,,7.299,1.507055761,,0.35,4.24,1.63,2.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.2651331719128334
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z6,190,12,,7.307,0.007,0.96,,,,7.307,0.957985493,,0.27,6.37,1.3,4.9,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.2748184019370465
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z21,190,12,,7.311,0.01,1.37,,,,7.311,1.367801942,,0.26,2.97,0.99,3.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.2796610169491525
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z17,190,12,,7.328,0.008,1.09,,,,7.328,1.091703057,,0.21,4.94,1.03,4.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.30024213075060574
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z14,190,12,,7.344,0.005,0.68,,,,7.344,0.680827887,,0.14,13.31,1.21,11.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.3196125907990319
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z15,190,12,,7.345,0.005,0.68,,,,7.345,0.680735194,,0.14,10.12,0.92,11.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.32082324455205785
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z1b,190,12,,7.35,0.028,3.81,,,,7.35,3.80952381,,0.27,9.86,3.4,2.9,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.3268765133171909
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z16,190,12,,7.35,0.007,0.95,,,,7.35,0.952380952,,0.35,11.7,1.3,9.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.3268765133171909
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z20,190,12,,7.352,0.005,0.68,,,,7.352,0.680087051,,0.28,6.98,0.93,7.5,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.329297820823245
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z27,190,12,,7.355,0.004,0.54,,,,7.355,0.543847723,,0.11,19.82,0.84,23.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.33292978208232504
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z1t,190,12,,7.361,0.006,0.82,,,,7.361,0.815106643,,0.2,20.25,3.75,5.4,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.34019370460048404
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z10,190,12,,7.365,0.021,2.85,,,,7.365,2.851323829,,0.16,1.36,1.13,1.2,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.3450363196125911
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z5,190,12,,7.366,0.008,1.09,,,,7.366,1.086071138,,0.24,6.89,1.68,4.1,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.3462469733656171
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z26,190,12,,7.37,0.006,0.81,,,,7.37,0.814111262,,0.14,8.43,0.53,15.9,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.3510895883777242
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z11,190,12,,7.37,0.008,1.09,,,,7.37,1.085481682,,0.18,13.48,3.37,4.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.3510895883777242
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z3,190,12,,7.429,0.012,1.62,,,,7.429,1.615291425,,0.25,8.42,3.12,2.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.4225181598062958
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z25,190,12,,7.47,0.006,0.8,,,,7.47,0.803212851,,0.05,6.18,1.03,6.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.47215496368038723
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z19,190,12,,7.479,0.005,0.67,,,,7.479,0.668538575,,0.2,11.23,0.96,11.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.4830508474576274
Capanne,OranoDykes,MB11-5,Plutonic,Granite,z22,190,12,,7.503,0.007,0.93,,,,7.503,0.932960149,,0.17,6.28,1.46,4.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.5121065375302666
New Engand,Ossipee,07-10-15-01,Plutonic,Granite,z2,185,12,,123.57,0.12,0.97,,,,123.57,0.971109493,,0.5,32.1,0.84,38.0,,,PU,2021,Kinney et al. (2021),https://doi.org/10.1029/2020GL091390,90.0, ,,,0.2929577464788726
New Engand,Ossipee,07-10-15-01,Plutonic,Granite,z5,185,12,,123.98,0.12,0.97,,,,123.98,0.967898048,,0.46,14.3,0.33,44.0,,,PU,2021,Kinney et al. (2021),https://doi.org/10.1029/2020GL091390,90.0, ,,,0.35070422535211354
New Engand,Ossipee,07-10-15-01,Plutonic,Granite,z4,185,12,,124.15,0.11,0.89,,,,124.15,0.88602497,,0.41,25.9,0.23,112.0,,,PU,2021,Kinney et al. (2021),https://doi.org/10.1029/2020GL091390,90.0, ,,,0.3746478873239447
New Engand,Ossipee,07-10-15-01,Plutonic,Granite,z7,185,12,,124.21,0.12,0.97,,,,124.21,0.966105789,,0.6,45.5,0.76,60.0,,,PU,2021,Kinney et al. (2021),https://doi.org/10.1029/2020GL091390,90.0, ,,,0.38309859154929515
New Engand,Ossipee,07-10-15-01,Plutonic,Granite,z1,185,12,,124.31,0.11,0.88,,,,124.31,0.884884563,,0.52,31.9,0.33,96.0,,,PU,2021,Kinney et al. (2021),https://doi.org/10.1029/2020GL091390,90.0, ,,,0.3971830985915499
New Engand,Ossipee,07-10-15-01,Plutonic,Granite,z9,185,12,,124.33,0.23,1.85,,,,124.33,1.849915547,,0.59,20.4,0.73,28.0,,,PU,2021,Kinney et al. (2021),https://doi.org/10.1029/2020GL091390,90.0, ,,,0.4
New Engand,Ossipee,07-10-15-01,Plutonic,Granite,z8,185,12,,124.47,0.12,0.96,,,,124.47,0.964087732,,0.41,9.43,0.23,41.0,,,PU,2021,Kinney et al. (2021),https://doi.org/10.1029/2020GL091390,90.0, ,,,0.419718309859155
New Engand,Ossipee,07-10-15-01,Plutonic,Granite,z10,185,12,,124.48,0.22,1.77,,,,124.48,1.767352185,,0.52,9.55,0.59,16.0,,,PU,2021,Kinney et al. (2021),https://doi.org/10.1029/2020GL091390,90.0, ,,,0.42112676056338105
New Engand,Ossipee,07-10-15-01,Plutonic,Granite,z3,185,12,,124.69,0.11,0.88,,,,124.69,0.882187826,,0.7,18.4,0.16,118.0,,,PU,2021,Kinney et al. (2021),https://doi.org/10.1029/2020GL091390,90.0, ,,,0.4507042253521125
New Engand,Ossipee,07-10-15-01,Plutonic,Granite,z12,185,12,,125.11,0.54,4.32,,,,125.11,4.316201742,,0.56,28.8,0.43,66.0,,,PU,2021,Kinney et al. (2021),https://doi.org/10.1029/2020GL091390,90.0, ,,,0.5098591549295775
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z3b,185,12,,30.784,0.048,1.56,,,,30.784,1.559251559,,0.15,3.97,0.99,3.99,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.0
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z1b,185,12,,30.976,0.028,0.9,,,,30.976,0.90392562,,0.23,9.77,0.39,24.87,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.18320610687022884
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z3a,185,12,,30.982,0.022,0.71,,,,30.982,0.71008973,,0.22,19.62,0.97,20.27,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.18893129770992373
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z1a,185,12,,31.001,0.017,0.55,,,,31.001,0.548369407,,0.23,25.71,0.48,53.31,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.2070610687022919
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z5a,185,12,,31.012,0.025,0.81,,,,31.012,0.806139559,,0.24,7.04,0.57,12.41,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.21755725190839803
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z4a,185,12,,31.065,0.034,1.09,,,,31.065,1.094479318,,0.28,6.33,0.67,9.4,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.2681297709923682
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z5d,185,12,,31.075,0.02,0.64,,,,31.075,0.643604183,,0.22,12.72,0.47,27.01,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.2776717557251907
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z5b,185,12,,31.081,0.017,0.55,,,,31.081,0.546957949,,0.24,11.16,0.42,26.38,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.28339694656488557
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z4b,185,12,,31.091,0.044,1.42,,,,31.091,1.41520054,,0.26,3.31,0.64,5.18,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.2929389312977115
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z5c,185,12,,31.099,0.019,0.61,,,,31.099,0.610952121,,0.23,13.33,0.43,30.9,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.30057251908397015
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z2c,185,12,,31.195,0.069,2.21,,,,31.195,2.211892932,,0.29,4.17,0.68,6.12,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.3921755725190846
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z2a,185,12,,31.317,0.017,0.54,,,,31.317,0.542836159,,0.27,15.09,0.43,34.77,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.5085877862595423
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z2d,185,12,,31.359,0.056,1.79,,,,31.359,1.78577123,,0.35,3.68,0.94,3.92,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.5486641221374063
Bergell,PassoPorcellizzoGranitoid,BR11-14,Plutonic,Hybridized granitoid,z2b,185,12,,31.468,0.025,0.79,,,,31.468,0.794457862,,0.32,7.35,0.48,15.42,,,BSU/PU,2015,Samperton et al. (2015),https://doi.org/10.1016/j.chemgeo.2015.10.024,20.0, ,,,0.6526717557251908
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z11,190,12,,7.942,0.008,1.01,,,,7.942,1.007302946,,0.49,8.09,1.05,7.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.0
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z19,190,12,,7.963,0.009,1.13,,,,7.963,1.130227301,,0.63,14.49,2.3,6.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.0023408761565042813
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z16,190,12,,7.978,0.011,1.38,,,,7.978,1.378791677,,0.33,2.48,0.69,3.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.004012930554007311
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z13,190,12,,7.994,0.018,2.25,,,,7.994,2.251688767,,0.22,2.35,1.47,1.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.005796455244677249
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z7,190,12,,7.996,0.004,0.5,,,,7.996,0.500250125,,0.38,6.08,0.52,11.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.006019395831011066
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z22,190,12,,7.997,0.004,0.5,,,,7.997,0.50018757,,0.15,13.65,0.78,17.5,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.006130866124177875
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z18,190,12,,7.999,0.005,0.63,,,,7.999,0.625078135,,0.14,7.98,1.14,7.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.006353806710511592
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z8,190,12,,7.999,0.005,0.63,,,,7.999,0.625078135,,0.28,11.29,1.59,7.1,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.006353806710511592
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z20,190,12,,8.0,0.005,0.63,,,,8.0,0.625,,0.18,6.96,1.07,6.5,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.0064652770036785
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z15,190,12,,8.001,0.005,0.62,,,,8.001,0.624921885,,0.18,6.55,1.04,6.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.00657674729684531
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z2,190,12,,8.006,0.005,0.62,,,,8.006,0.624531601,,0.22,7.82,0.92,8.5,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.007134098762679752
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z21,190,12,,8.008,0.007,0.87,,,,8.008,0.874125874,,0.17,6.52,1.23,5.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.00735703934901337
Capanne,Portoferraioporphyry,MB11-11,Plutonic,Granite,z1,190,12,,8.009,0.012,1.5,,,,8.009,1.498314396,,0.19,11.36,3.34,3.4,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.007468509642180378
Bajo de la Alumbrera,Post-mineralizationporphyry,LP3,Porphyry,Andesite,YB37-z20,180,Dec.15,,7.067,0.021,2.97,,,,7.067,2.971557945,306.6,0.67,1.81,0.94,1.92,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0, ,,,0.0
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,P4_z40,180,Dec.15,,7.079,0.018,2.54,,,,7.079,2.542732024,,0.54,1.31,0.06,21.07,,,ETHZ,2017,Buret et al (2017),https://doi.org/10.1130/G38994.1,2.0, ,,,0.04444444444444291
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,P4_z20,180,Dec.15,,7.08,0.025,3.53,,,,7.08,3.531073446,,0.54,1.24,0.18,6.77,,,ETHZ,2017,Buret et al (2017),https://doi.org/10.1130/G38994.1,2.0, ,,,0.04814814814814786
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,YB39-z17,180,Dec.15,,7.087,0.012,1.69,,,,7.087,1.693241146,628.9,0.6,6.21,0.87,7.17,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0, ,,,0.07407407407407261
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,YB39-z20,180,Dec.15,,7.09,0.016,2.26,,,,7.09,2.256699577,378.1,0.58,2.62,0.98,2.66,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0,,Lab abbreviations:,,0.08518518518518416
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,P4_z51,180,Dec.15,,7.09,0.012,1.69,,,,7.09,1.692524683,,0.48,3.69,0.11,34.16,,,ETHZ,2017,Buret et al (2017),https://doi.org/10.1130/G38994.1,2.0, ,,,0.08518518518518416
Bajo de la Alumbrera,Post-mineralizationporphyry,LP3,Porphyry,Andesite,YB37-z21,180,Dec.15,,7.092,0.024,3.38,,,,7.092,3.384094755,255.3,0.67,1.36,0.92,1.47,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0, ,,,0.09259259259259077
Bajo de la Alumbrera,Post-mineralizationporphyry,LP3,Porphyry,Andesite,YB37-z18,180,Dec.15,,7.093,0.022,3.1,,,,7.093,3.101649514,297.0,0.51,1.35,0.78,1.74,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0, ,,,0.09629629629629571
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,YB39-z12,180,Dec.15,,7.095,0.021,2.96,,,,7.095,2.959830867,140.4,0.48,1.39,0.85,1.63,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0,,ETHZ,ETH Zurich (CH),0.10370370370370231
Bajo de la Alumbrera,Post-mineralizationporphyry,LP3,Porphyry,Andesite,YB37-z02,180,Dec.15,,7.098,0.026,3.66,,,,7.098,3.663003663,254.2,0.53,2.03,1.48,1.38,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0, ,,,0.11481481481481387
Bajo de la Alumbrera,Post-mineralizationporphyry,LP3,Porphyry,Andesite,YB37-z04,180,Dec.15,,7.1,0.026,3.66,,,,7.1,3.661971831,300.3,0.55,2.1,1.45,1.45,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0, ,,,0.12222222222222047
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,P4_z23,180,Dec.15,,7.106,0.018,2.53,,,,7.106,2.533070645,,0.68,0.8,0.11,7.46,,,ETHZ,2017,Buret et al (2017),https://doi.org/10.1130/G38994.1,2.0, ,,,0.14444444444444357
Bajo de la Alumbrera,Post-mineralizationporphyry,LP3,Porphyry,Andesite,YB37-z07,180,Dec.15,,7.106,0.025,3.52,,,,7.106,3.518153673,261.3,0.54,1.41,1.02,1.39,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0, ,,,0.14444444444444357
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,YB39-z10,180,Dec.15,,7.108,0.02,2.81,,,,7.108,2.813731007,405.7,0.53,4.88,2.46,1.98,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0,,UG,University of Geneva (CH),0.15185185185185018
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,YB39-z13,180,Dec.15,,7.109,0.021,2.95,,,,7.109,2.954001969,326.2,0.48,4.09,2.42,1.69,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0,,BGS,British geological survey (UK),0.15555555555555511
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,YB39-z19,180,Dec.15,,7.109,0.015,2.11,,,,7.109,2.110001407,549.6,0.72,4.03,0.88,4.59,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0,,BSU,Boise State University (US),0.15555555555555511
Bajo de la Alumbrera,Post-mineralizationporphyry,LP3,Porphyry,Andesite,YB37-z03,180,Dec.15,,7.11,0.03,4.22,,,,7.11,4.219409283,209.7,0.54,1.18,0.95,1.24,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0, ,,,0.15925925925926007
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,YB39-z16,180,Dec.15,,7.11,0.016,2.25,,,,7.11,2.250351617,485.8,0.52,4.09,1.01,4.05,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0,,PU,Princeton University (US),0.15925925925926007
Bajo de la Alumbrera,Post-mineralizationporphyry,LP3,Porphyry,Andesite,YB37-z19,180,Dec.15,,7.115,0.022,3.09,,,,7.115,3.09205903,308.5,0.61,2.35,1.06,2.21,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0, ,,,0.17777777777777823
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,P4_z50,180,Dec.15,,7.116,0.012,1.69,,,,7.116,1.686340641,,0.54,1.93,0.09,21.64,,,ETHZ,2017,Buret et al (2017),https://doi.org/10.1130/G38994.1,2.0, ,,,0.18148148148147988
Bajo de la Alumbrera,Post-mineralizationporphyry,P4,Porphyry,Andesite,YB39-z01,180,Dec.15,,7.12,0.019,2.67,,,,7.12,2.668539326,301.2,0.52,3.06,1.39,2.2,,,ETHZ,2016,Buret et al (2016),https://doi.org/10.1016/j.epsl.2016.06.017,1.0,,MIT,Massachusetts Institute of Technology (US),0.19629629629629636
